id,url,title,subtitle,content,datetime,topic
2060447521,https://ria.ru/20251207/delo-2060447521.html,"В Воронеже возбудили дело после сообщений о физруке, совращавшего школьниц","В Воронеже возбудили дело после сообщений о физруке, который совращал школьниц","ВОРОНЕЖ, 7 дек - РИА Новости. СУ СК России по Воронежской области возбудило уголовное дело после сообщений о том, что учитель физкультуры школы №104 Воронежа совращал школьниц и спал с ними, сообщили РИА Новости в пресс-службе ведомства. Лидер движения ""Сдай педофила"" Анна Левченко сообщила, что ей поступила информация о развращении 15-летней девочки учителем физкультуры школы №104 Воронежа. Левченко уточнила, что он не стал это отрицать, девочка тоже подтвердила факт сексуальных контактов. По словам лидера движения, в здании СК физрук позвал свою жертву замуж. После ученики этой школы, в том числе мальчики, стали писать правозащитнице с жалобами на педагога. По информации Левченко, не менее пяти детей стали его жертвами только за последнее время. В Польше задержали сто подозреваемых в педофилии4 декабря, 10:42


Поделиться

""По данному факту возбуждено уголовное дело, в рамках расследования которого будут установлены все обстоятельства произошедшего"", - сообщили в СУ СК России по Воронежской области. 











В СК не уточнили, по какой именно статье возбуждено уголовное дело. Левченко сообщила в своей группе в соцсети ""ВКонтакте"", что дело возбуждено по статье 134 УК РФ (половое сношение с лицом, не достигшим шестнадцатилетнего возраста, совершенное лицом, достигшим восемнадцатилетнего возраста) и статье 135 УК РФ (совершение развратных действий без применения насилия лицом, достигшим восемнадцатилетнего возраста, в отношении лица, не достигшего шестнадцатилетнего возраста). Детский омбудсмен Воронежской области Ангелина Севергина сообщила, что взяла ситуацию на личный контроль.В Воронежской области обломки БПЛА повредили здание школы и крышу АЗС6 декабря, 09:45


Поделиться

",20:20 07.12.2025,incidents
2060444818,https://ria.ru/20251207/sud-2060444818.html,В Тюмени арестовали двух обвиняемых в убийстве перекупщика машин,Суд в Тюмени арестовал двух обвиняемых в убийстве и сожжении перекупщика машин,"ЕКАТЕРИНБУРГ, 7 дек – РИА Новости. Ленинский районный суд Тюмени арестовал двух обвиняемых в убийстве перекупщика машин, тело которого сожгли, сообщила объединенная пресс-служба судебной системы региона. По данным следствия, двое 23-летних мужчин нашли объявление о продаже автомобиля и в ночь на четверг под видом приезжих покупателей попросили владельца машины показать им иномарку. Во время осмотра один из них зарезал хозяина авто за рулем, тело перенесли на заднее сиденье уже своей машины, которая была не зарегистрирована и без номеров, выехали за город и подожгли ее. Автомобиль убитого вывезли в Екатеринбург и дали объявление о продаже. На Колыме двух рыбаков будут судить за незаконную переработку морепродуктовВчера, 09:03


Поделиться

Как уточняли в региональном главке МВД, фигуранты – ранее судимые жители Тюмени и Заводоуковска, по версии следствия, они совершили убийство владельца авто, чтобы завладеть его машиной. Один из них был задержан в Екатеринбурге при попытке продать похищенную машину, второго задержали в Тюмени в квартире у знакомой, где он пытался скрыться. 











""Суд арестовал двух мужчин, обвиняемых в убийстве перекупщика автомобилей. Ленинский районный суд Тюмени рассмотрел ходатайства следователя в отношении Максима Киприна и Олега Ильиных. Обвиняемые будут находиться в СИЗО по 3 февраля 2026 года"", – говорится в сообщении. Отмечается, что убийство было совершено ради иномарки Kia Optima. ""Ильиных в судебном заседании просил избрать ему меру пресечения в виде домашнего ареста, Киприн согласился с решением суда об избрании меры пресечения в виде ареста"", – добавили в пресс-службе.Полиция задержала калининградца, напавшего с пистолетом на офисВчера, 16:36


Поделиться

",19:45 07.12.2025,incidents
2060444009,https://ria.ru/20251207/merpetrov-2060444009.html,Устранением аварии на ТЭЦ-9 в Ангарске круглосуточно занимаются 50 человек,Мэр Петров: устранением аварии на ТЭЦ-9 в Ангарске постоянно заняты 50 человек,"ИРКУТСК, 7 дек - РИА Новости. Пятьдесят человек круглосуточно задействованы на устранении аварийной ситуации на ТЭЦ-9 в Ангарске, в понедельник к работе будут привлечены дополнительные силы, сообщает мэр города Сергей Петров. Аварийная ситуация на ТЭЦ-9 в Ангарске стала причиной понижения температуры в жилых домах и социальных объектах. В городе введен режим повышенной готовности. Были проведены оперативные совещания в мэрии и с министром жилищной политики и энергетики Иркутской области, в последнем совещании приняли участие представители прокуратуры, минэнерго, экстренных служб. Украинские власти сообщили о приостановке работы ТЭЦ в Херсонской области4 декабря, 12:50


Поделиться

""На устранении аварии в круглосуточном режиме задействованы 50 человек. С завтрашнего дня для форсирования работ будут дополнительно привлечены специалисты"", - написал Петров в Telegram-канале. 











Он отметил, что ведется запуск дополнительных котлоагрегатов. Это позволит повысить параметры подаваемого тепла. Управление образования ведет мониторинг температуры в детсадах, школах и учреждениях дополнительного образования. В зависимости от результатов, в понедельник будет принято решение о переводе школьников на дистанционное обучение.На Украине заявили о повреждении плотины Печенежского водохранилищаВчера, 17:52


Поделиться

",19:38 07.12.2025,incidents
2060443278,https://ria.ru/20251207/sneg-2060443278.html,В Перми авиарейсы задерживаются из-за снегопада ,В пермском аэропорту авиарейсы задерживаются из-за снегопада,"ПЕРМЬ, 7 дек - РИА Новости. Авиарейсы задерживаются в пермском аэропорту Большое Савино из-за метеоусловий, сообщила пресс-служба воздушной гавани. Согласно данным онлайн-табло аэропорта, в воскресенье днем из Перми с опозданием вылетели рейсы в Москву, Когалым, Наманган (Узбекистан) и Шарм-эль-Шейх (Египет). Отклонение от расписания составляло примерно от одного до трех часов. ""По метеоусловиям в аэропорту Пермь (Большое Савино) задерживаются рейсы. На запасной аэродром в Екатеринбург ушёл борт FV 5570 (из Шарм Эль Шейха - ред.) авиакомпании Россия"", - говорится в сообщении пресс-службы аэропорта. 





Уточняется, что пассажирам предоставляются услуги в соответствии с авиационными правилами. При этом службы аэропорта работают в штатном режиме и готовы к приёму и выпуску воздушных судов. 





В воскресенье в Перми наблюдается снегопад, температура воздуха составляет около минус 12 градусов.В семи аэропортах сняли ограничения на полетыВчера, 08:31


Поделиться

",19:31 07.12.2025,incidents
2060435579,https://ria.ru/20251207/dtp-2060435579.html,В Кировской области подросток на квадроцикле сбил полицейского,В Кировской области пьяный подросток на квадроцикле сбил полицейского,"НИЖНИЙ НОВГОРОД, 7 дек - РИА Новости. Сотрудник полиции пострадал при задержании пьяного подростка-водителя квадроцикла, сообщает МВД Кировской области. Шестого декабря около 23 часов экипаж дорожно-патрульной службы на дороге общего пользования в районе поселка Ганино в Кирове заметил двигавшийся квадроцикл. Требования об остановке водитель проигнорировал и попытался скрыться. В Новосибирской области два человека погибли в ДТПВчера, 07:03


Поделиться

""В районе деревни Елгаши водитель квадроцикла совершил столкновение с патрульным автомобилем. Затем продолжил движение и совершил наезд на инспектора ДПС, попытавшегося его остановить"", - говорится в сообщении. 











Нарушитель был задержан. Им оказался 17-летний учащийся одной из пригородных школ. По результатам медицинского освидетельствования установлено, что он находился в состоянии алкогольного опьянения. Водительских прав на управление квадроциклом не имел. ""Сотрудник полиции, пострадавший при исполнении служебных обязанностей, с различными травмами госпитализирован в медицинское учреждение. Проводится проверка, по результатам которой будет принято решение о привлечении несовершеннолетнего к установленной законом ответственности"", - подчеркивается в сообщении.Женщина, которую сбил мусоровоз в Улан-Удэ, умерла в больницеВчера, 09:21


Поделиться

",18:08 07.12.2025,incidents
2060435419,https://ria.ru/20251207/moskva-2060435419.html,"В Москве сотрудник ГАИ предотвратил ДТП, запрыгнув на ходу в грузовик",В Москве сотрудник ГАИ остановил грузовик с потерявшим сознание водителем,"МОСКВА, 7 дек — РИА Новости. В Москве сотрудник ГАИ предотвратил ДТП, заглушив движущийся грузовик с потерявшим сознание водителем, сообщила официальный представитель МВД Ирина Волк. «""Быстро оценив ситуацию, Павел Сметанин остановил патрульную машину, открыл дверь движущегося тягача и обнаружил, что водитель находится без сознания. Полицейский поднялся в кабину и остановил грузовик"", — рассказала она. В Ленинградской области сотрудники ГАИ изъяли более 120 литров суррогата29 сентября, 23:12


Поделиться

По словам Волк, инспектор находился на маршруте патрулирования на улице Академика Скрябина, когда заметил большегруз, двигавшийся по встречной полосе. «""Оперативные и решительные действия сотрудника Госавтоинспекции позволили предотвратить аварию, в которой могли пострадать водители других автомобилей и пешеходы"", — отметила представитель МВД.Она добавила, что на место происшествия немедленно вызвали скорую, но водитель, которому стало плохо за рулем, умер. В Смоленске пьяный водитель на BMW устроил ДТП и избил сотрудника ДПС28 ноября, 15:15


Поделиться

",18:05 07.12.2025,incidents
2060435052,https://ria.ru/20251207/tretyakovka-2060435052.html,Новая Третьяковка возобновила работу,Новая Третьяковка на Крымском валу возобновила работу,"МОСКВА, 7 дек - РИА Новости. Вход в здание Новой Третьяковской галереи на Крымском валу открылся в 16.30 мск, сообщили в пресс-службе галереи. Ранее в пресс-службе галереи сообщили, что здание Новой Третьяковки будет закрыто до 18.00 в воскресенье. ""UPD: Третьяковская галерея на Крымском Валу будет открыта для посещения с 16.30"", - говорится в обновленном сообщении в Telegram-канале галереи. 





В пресс-службе добавили, что посетители, которые были вынуждены прервать посещение выставок или купили билеты на сеансы в воскресенье, смогут сдать билеты или посетить выставки в любое удобное время в течение 14 дней.Вход в здание Третьяковской галереи на Крымском валу закрыли до 18:00Вчера, 15:51


Поделиться

",18:00 07.12.2025,incidents
2060432260,https://ria.ru/20251207/dtp-2060432260.html,"В Подмосковье грузовик вылетел на встречку, один человек погиб","В Мытищах грузовик вылетел на встречку, один человек погиб и 4 пострадали","МОСКВА, 7 дек — РИА Новости. В ДТП с грузовиком в Мытищах погиб человек, сообщили в пресс-службе главка МВД по Московской области.«""По предварительной информации, водитель, управляя грузовым автомобилем, допустил выезд на полосу встречного движения, где совершил столкновение с двумя легковыми автомашинами"", — говорится в релизе.Авария произошла днем в воскресенье на 35-м километре дороги А-104.





Также пострадали четыре человека, в том числе 15-летний подросток. Сотрудники ГАИ проводят проверку.В ДТП в Подмосковье погибли две 13-летние девочки29 мая, 00:28


Поделиться

",17:27 07.12.2025,incidents
2060429701,https://ria.ru/20251207/volgograd-2060429701.html,"Под Волгоградом остановили запуск электростанции, построенной для майнинга",Прокуратура Волгограда приостановила запуск электростанции майнинговой фирмы,"ВОЛГОГРАД, 7 дек - РИА Новости. Прокуратура Волгоградской области после жалоб местных жителей на шум приостановила запуск газопоршневой электростанции в Клетском районе, построенной фирмой, деятельность которой в сфере майнинговой инфраструктуры будет проверена, сообщила пресс-служба надзорного органа. По данным пресс-службы, прокуратура Волгоградской области проводит проверку после обращений жителей станицы Кременская с жалобами на работу газопоршневой электростанции компании ООО ""Симбайн М"", которая строится на арендованном участке. Отмечается, что при пусконаладочных работах оборудования возник сильный шум. ""В связи с чем работы на объекте с 18 ноября текущего года приостановлены до их устранения... Кроме того, прокуратурой Клетского района Волгоградской области в волгоградское отделение Центрального банка Российской Федерации направлена информация о необходимости контроля деятельности ООО ""Симбайн М"" в сфере майнинговой инфраструктуры"", - говорится в сообщении. 





Согласно открытым данным, ООО ""Симбайн М"" предоставляет услуги по размещению информации, занимается торговлей компьютерами и периферийными устройствами к ним, разработкой и продажей программного обеспечения и другим.У кочевого народа в Ленинградской области нашли майнинг-ферму25 ноября, 12:49


Поделиться

",16:52 07.12.2025,incidents
2060428623,https://ria.ru/20251207/politsiya-2060428623.html,"Полиция задержала калининградца, напавшего с пистолетом на офис","Полиция задержала калининградца, который напал на офис и вынес 1,8 млн руб","КАЛИНИНГРАД, 7 дек – РИА Новости. Полиция задержала калининградца, напавшего с пистолетом на офис молочного предприятия и забравшего из бухгалтерии 1,8 миллиона рублей, сообщила спецпредставитель МВД Ирина Волк. Предварительно установлено, что 39-летний злоумышленник, ранее работавший на данном предприятии, проник на территорию оптового склада и, спрятав лицо под маской, подошел к сотруднице, идущей в бухгалтерию. Угрожая расправой, велел отвести его в офис, и там распылил перцовый баллончик в сторону женщины и ее коллег. Далее, угрожая им предметом, похожим на пистолет, он потребовал передать деньги. Один обвиняемый в нападении на супружескую пару в Москве признал вину6 декабря, 17:03


Поделиться

""Опасаясь за свою жизнь и здоровье, сотрудницы отдали злоумышленнику свыше 1 миллиона 800 тысяч рублей, принадлежащих компании, после чего он скрылся… Личность и местонахождение фигуранта были установлены полицейскими в считанные часы. Он был задержан при силовой поддержке СОБР Росгвардии. У него изъята часть похищенных денежных средств в размере 780 тысяч рублей"", - написала Волк в своем Telegram-канале. 











Отмечается, что со слов задержанного, использовавшийся им пневматический пистолет он выбросил на улице. Местонахождение остальных купюр и орудия преступления устанавливается. Следователем ОМВД России ""Гурьевский"" возбуждено уголовное дело по признакам преступления, предусмотренного пункту ""б"" части 4 статьи 162 УК РФ. Мужчина помещен в изолятор временного содержания. Решается вопрос об избрании ему меры пресечения.В Екатеринбурге суд вынес приговор отцу фигуристки, напавшему на судью5 декабря, 21:35


Поделиться

",16:36 07.12.2025,incidents
2060428465,https://ria.ru/20251207/khurgada-2060428465.html,На Урале начали проверку из-за задержки авиарейсов в Хургаду,Прокуратура начала проверку из-за задержки 2 рейсов из Екатеринбурга в Хургаду,"ЕКАТЕРИНБУРГ, 7 дек – РИА Новости. Уральская транспортная прокуратура начала проверку из-за задержек двух авиарейсов из Екатеринбурга в египетский город Хургада, сообщили РИА Новости в пресс-службе надзорного органа. «""Уральской транспортной прокуратурой проводятся надзорные мероприятия в связи с задержкой авиарейсов в Хургаду. Сегодня из-за позднего прибытия воздушных судов в аэропорту ""Кольцово"" города Екатеринбурга задержаны к вылету два рейса авиакомпании Almasria Universal Airlines в Хургаду"", – рассказали в прокуратуре. Самолет из Новосибирска не смог приземлиться в Магадане из-за метели5 декабря, 03:58


Поделиться

В пресс-службе уточнили, что речь идет о рейсах UJ-724 и UJ-724D. Судя по онлайн-табло ""Кольцово"", задержанные рейсы должны были отправиться в 6.35 мск и 7.40 мск, но при этом, исходя из данных онлайн-табло, планируемое время вылета одного из задержанных рейсов – в воскресенье в 19.45 мск, а второй рейс отменен. 











""По решению авиакомпании из-за сложных метеоусловий в аэропорту ""Кольцово"" воздушные судна ушли на запасной аэродром города Челябинска"", – подчеркнули в прокуратуре. Прибывшие в аэропорт пассажиры обеспечиваются напитками, им будет предоставлено горячее питание, добавили в надзорном органе, в настоящее время воздушная гавань работает в штатном режиме. В воскресенье столицу Урала и Свердловскую область накрыл сильный снегопад. Также ранее региональная Госавтоинспекция в связи с ухудшением погодных условий призывала водителей к повышенной бдительности.Ваш браузер не поддерживает данный формат видео.Видео проигрыватель is loading.Воспроизвести видеоВоспроизвестиБез звукаТекущее время 0:00/Продолжительность -:-Загрузка: 0%Тип потока В ЭФИРЕSeek to live, currently behind liveВ ЭФИРЕОставшееся время -0:00 1xСкорость воспроизведенияГлавыГлавыОписанияОтключить описания, выбраноСубтитрынастройки субтитров, откроется диалог настройки субтитровСубтитры выкл., выбраноЗвуковая дорожкаPicture-in-PictureHDSDLOWSDПолноэкранный режимПолучить кодThis is a modal window.Начало диалоговго окна. Кнопка Escape закроет или отменит окноТекстColorБелыйЧерныйКрасныйЗеленыйСинийЖелтыйПурпурныйГолубойTransparencyПрозрачностьПолупрозрачныйФонColorЧерныйБелыйКрасныйЗеленыйСинийЖелтыйПурпурныйГолубойTransparencyПрозрачностьПолупрозрачныйПрозрачныйОкноColorЧерныйБелыйКрасныйЗеленыйСинийЖелтыйПурпурныйГолубойTransparencyПрозрачныйПолупрозрачныйПрозрачностьРазмер шрифта50%75%100%125%150%175%200%300%400%Стиль края текстаНичегоПоднятыйПониженныйОдинаковыйТеньШрифтПропорциональный без засечекМоноширинный без засечекПропорциональный с засечкамиМоноширинный с засечкамиСлучайныйПисьменныйМалые прописныеСбросить сбросить все найстройки по умолчаниюГотовоЗакрыть модальное окноКонец диалогового окна.Снежный апокалипсис в Шерегеше: стихия парализовала курорт0:07Закрыть модальное окноThis is a modal window. Модальное окно можно закрыть нажав Esc или кнопку закрытия окна.Закрыть модальное окноThis is a modal window. Модальное окно можно закрыть нажав Esc или кнопку закрытия окна.",16:36 07.12.2025,incidents
2060423210,https://ria.ru/20251207/yamal-2060423210.html,На Ямале 15 человек эвакуировались из горящего здания,"На Ямале 15 человек эвакуировались из горящего здания,  где находятся магазины","ЕКАТЕРИНБУРГ, 7 дек – РИА Новости. Пятнадцать посетителей и сотрудников самостоятельно эвакуировались из горящего в поселке городского типа Уренгой (ЯНАО) здания, где расположено несколько магазинов, сообщила пресс-служба регионального главка МЧС. ""По уточненной информации, на момент прибытия площадь возгорания составляла более 200 квадратных метров, что говорит о позднем сообщении в пожарную часть. Самостоятельно эвакуировались 15 посетителей и работников магазина"", – сообщили в ведомстве. В Уссурийске при пожаре в жилом доме пострадали трое детейВчера, 05:57


Поделиться

На месте происшествия работают 36 человек и девять единиц техники, добавили в пресс-службе. 











Ранее в ведомстве уточняли, что в 10.55 мск в пожарную часть поселка городского типа Уренгой поступила информация о возгорании магазина, расположенного в первом микрорайоне. Площадь пожара ориентировочно составляла 500 квадратных метров. Судя по снимкам, опубликованным ГУ МЧС, горит, в частности, магазин ""Монетка"". Позднее в главке сообщили, что произошло частичное обрушение кровли здания, где расположены несколько магазинов, тушение пожара продолжается. Информация о погибших и пострадавших не поступала, подчеркивали в пресс-службе.В Вологде один человек погиб и семеро пострадали при пожаре 6 декабря, 23:26


Поделиться

",15:57 07.12.2025,incidents
2060418990,https://ria.ru/20251207/pozhar-2060418990.html,"На Ямале загорелось здание, где находятся несколько магазинов","В Уренгое обрушилась крыша в горящем здании, где расположены магазины","ЕКАТЕРИНБУРГ, 7 дек – РИА Новости. Кровля обрушилась в горящем здании, где расположено несколько магазинов, в поселке городского типа Уренгой в Ямало-Ненецком автономном округе, сообщила пресс-служба регионального главка МЧС. ""Произошло частичное обрушение кровли здания, где расположены несколько магазинов. Тушение пожара продолжается"", – говорится в сообщении. Ранее в ведомстве уточняли, что в 10.55 мск в пожарную часть поселка городского типа Уренгой поступила информация о возгорании магазина, расположенного в первом микрорайоне. Площадь пожара ориентировочно составляла 500 квадратных метров. 





Судя по снимкам, опубликованным главным управлением МЧС, пожар случился в магазине ""Монетка"". Информации о погибших и пострадавших не поступало, подчеркивали в пресс-службе.Здание горящего в Подмосковье склада частично обрушилось2 марта, 08:45


Поделиться

",15:21 07.12.2025,incidents
2060418177,https://ria.ru/20251207/dron-2060418177.html,В Белгородской области при атаке дрона ВСУ пострадал мирный житель,В поселке Борисовка в Белгородской области мужчина пострадал при атаке дрона ВСУ,"БЕЛГОРОД, 7 дек — РИА Новости. В Белгородской области при атаке украинского дрона пострадал мужчина, сообщил губернатор Белгородской области Вячеслав Гладков.«""В поселке Борисовка Борисовского округа дрон ВСУ ударил по территории коммерческого объекта. Ранен мирный житель. В Борисовскую ЦРБ доставлен мужчина, получивший минно-взрывную травму и осколочные ранения, — написал он в Telegram-канале. Затем его доставят в городскую больницу № 2 Белгорода. Также в результате детонации повреждены навес здания и автомобиль.





ВСУ ежедневно атакуют приграничные регионы. С августа 2024 года в Белгородской области ввели режим контртеррористической операции, обстановку там признали чрезвычайной ситуацией федерального характера.





ВС России в ответ наносят удары высокоточным оружием воздушного, морского и наземного базирования, а также дронами исключительно по военным объектам и предприятиям украинского ВПК.Интерактивная карта спецоперации Вооруженных сил России на Украине 22 июня 2022, 17:18


Поделиться

",15:09 07.12.2025,incidents
2060404925,https://ria.ru/20251207/moskva-2060404925.html,В Москве выясняют причины гибели пациентки после двух пластических операций,РИА Новости: Росздравнадзор выясняет причины смерти пациентки после 2 пластик,"МОСКВА, 7 дек — РИА Новости. Росздравнадзор по Москве и Подмосковью выясняет причины гибели пациентки в столичной частной клинике пластической хирургии после проведения двух операций, сообщили РИА Новости в пресс-службе ведомства. Ранее Telegram-канал 112 писал, что в московской частной клинике пластической хирургии в Скатертном переулке умерла пациентка. По данным канала, 50-летней женщине в субботу провели операцию по уменьшению груди и коррекции живота, в воскресенье утром ей стало плохо, врачи не смогли спасти пациентку. Предварительная причина смерти — аспирация. ""Территориальный орган Росздравнадзора по Москве и Московской области выясняет причины гибели пациентки в частной клинике пластической хирургии"", — сообщили в пресс-службе.В Подмосковье женщина умерла после пластической операции4 июля, 09:13


Поделиться

",13:00 07.12.2025,incidents
2060398523,https://ria.ru/20251207/angarsk-2060398523.html,В Ангарске ввели режим повышенной готовности из-за аварии на ТЭЦ,В Ангарске ввели режим повышенной готовности из-за выхода из строя котла на ТЭЦ,"ИРКУТСК, 7 дек - РИА Новости. Режим повышенной готовности ввели в Ангарске из-за аварии на ТЭЦ-9, где вышел из строя один из котлов, сообщает мэр города Сергей Петров. В мэрии Ангарска прошло экстренное совещание в связи со сложившейся в городе ситуацией с подачей тепла. «""Аварийная ситуация на ТЭЦ-9 стала причиной понижения температуры подаваемого тепла в жилые дома и социальные объекты. В Ангарском округе введен режим повышенной готовности"", - написал Петров в Telegram-канале. Он отметил, что снижение параметров подаваемого тепла связано с выходом из строя второго котла. Специалисты работают над устранением дефектов. Ремонт продлится до 11 декабря. На это время планируется задействовать третий котел. После его ввода в рабочий режим, температура должна подняться.В Якутске восстановили теплоснабжение после аварии с мусоровозом1 декабря, 16:26


Поделиться

",11:59 07.12.2025,incidents
2060393910,https://ria.ru/20251207/peterburg-2060393910.html,"В Петербурге загорелась квартира в жилом доме, есть пострадавшие",В Петербурге два человека пострадали во время пожара в квартире,"С.-ПЕТЕРБУРГ, 7 дек – РИА Новости. Пожар произошел в квартире в Петродворцовом районе Санкт-Петербурга, пострадали два человека, еще 25 человек пришлось эвакуировать из опасной зоны, сообщило городское управление МЧС РФ. Как отмечается в Telegram-канале ведомства, сообщение о пожаре на улице Шахматова, 16 в Петродворцовом районе поступило в 8.30 мск. ""В двухкомнатной квартире площадью 60 квадратных метров происходило горение обстановки на площади 24 квадратных метра. В 9.08 пожар ликвидирован... В результате пожара пострадали двое: мужчина и женщина, госпитализированы в медицинское учреждение"", – говорится в сообщении. 





Как уточняет главное управление МЧС, из опасной зоны были эвакуированы 25 человек. 





Пожар тушили 15 специалистов и три единицы техники.В центре Петербурга загорелись две квартиры24 апреля, 08:51


Поделиться

",10:33 07.12.2025,incidents
2060393449,https://ria.ru/20251207/bespilotnik-2060393449.html,"Беженец из Торского рассказал, как спасся от атаковавшего его дрона ВСУ",РИА Новости: рыбацкая леска спасла жителя Торского от удара беспилотника ВСУ,"ДОНЕЦК, 7 дек – РИА Новости. Беженец из села Торское в ДНР Владимир Мединцев рассказал РИА Новости, как его спасла рыбацкая леска, в которой запутался пытавшийся его атаковать украинский БПЛА. ""Он (БПЛА – ред.) пытался в трубу (воздуховод дома – ред.) что-то кинуть. У меня обмотанная леска валялась, он запутался в нее и не взорвался"", – сказал Мединцев. По его словам, после этого случая он принял решение эвакуироваться из родного села, несмотря на высокую опасность. 





Министерство обороны России заявило об освобождении Торского подразделениями группировки войск ""Запад"" 15 мая.После оккупации ВСУ в Торском остались только три дома30 ноября, 07:54


Поделиться

",10:26 07.12.2025,incidents
